case_id,pipeline,model_invoked,input_tokens,output_tokens,peak_vram_mb
V2C-0357,C0_DIRECT_SLM,True,128,27,3125.64
V2C-0360,C0_DIRECT_SLM,True,156,128,3125.64
V2C-0365,C0_DIRECT_SLM,True,128,27,3125.64
V2C-0369,C0_DIRECT_SLM,True,128,28,3125.64
V2C-0370,C0_DIRECT_SLM,True,159,128,3125.64
V2C-0374,C0_DIRECT_SLM,True,159,31,3125.64
V2C-0380,C0_DIRECT_SLM,True,156,126,3125.64
V2C-0384,C0_DIRECT_SLM,True,156,128,3125.64
V2C-0396,C0_DIRECT_SLM,True,156,31,3125.64
V2C-0399,C0_DIRECT_SLM,True,131,128,3125.64
V2C-0400,C0_DIRECT_SLM,True,156,128,3125.64
V2C-0401,C0_DIRECT_SLM,True,129,29,3125.64
V2C-0403,C0_DIRECT_SLM,True,131,100,3125.64
V2C-0409,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0415,C0_DIRECT_SLM,True,131,116,3125.64
V2C-0418,C0_DIRECT_SLM,True,159,33,3125.64
V2C-0424,C0_DIRECT_SLM,True,156,51,3125.64
V2C-0427,C0_DIRECT_SLM,True,131,89,3125.64
V2C-0430,C0_DIRECT_SLM,True,159,126,3125.64
V2C-0431,C0_DIRECT_SLM,True,131,80,3125.64
V2C-0458,C0_DIRECT_SLM,True,159,33,3125.64
V2C-0462,C0_DIRECT_SLM,True,159,128,3125.64
V2C-0478,C0_DIRECT_SLM,True,159,33,3125.64
V2C-0487,C0_DIRECT_SLM,True,131,89,3125.64
V2C-0502,C0_DIRECT_SLM,True,159,125,3125.64
V2C-0505,C0_DIRECT_SLM,True,129,97,3125.64
V2C-0512,C0_DIRECT_SLM,True,156,128,3125.64
V2C-0528,C0_DIRECT_SLM,True,156,51,3125.64
V2C-0530,C0_DIRECT_SLM,True,159,126,3125.64
V2C-0532,C0_DIRECT_SLM,True,156,128,3125.64
V2C-0533,C0_DIRECT_SLM,True,129,97,3125.64
V2C-0536,C0_DIRECT_SLM,True,156,31,3125.64
V2C-0560,C0_DIRECT_SLM,True,156,128,3125.64
V2C-0575,C0_DIRECT_SLM,True,131,128,3125.64
V2C-0589,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0604,C0_DIRECT_SLM,True,156,99,3125.64
V2C-0606,C0_DIRECT_SLM,True,159,126,3125.64
V2C-0611,C0_DIRECT_SLM,True,131,80,3125.64
V2C-0615,C0_DIRECT_SLM,True,131,116,3125.64
V2C-0617,C0_DIRECT_SLM,True,129,97,3125.64
V2C-0621,C0_DIRECT_SLM,True,129,29,3125.64
V2C-0630,C0_DIRECT_SLM,True,159,126,3119.64
V2C-0632,C0_DIRECT_SLM,True,156,110,3119.64
V2C-0635,C0_DIRECT_SLM,True,131,92,3119.64
V2C-0653,C0_DIRECT_SLM,True,129,97,3119.64
V2C-0658,C0_DIRECT_SLM,True,159,33,3119.64
V2C-0670,C0_DIRECT_SLM,True,159,126,3119.64
V2C-0674,C0_DIRECT_SLM,True,159,31,3119.64
V2C-0681,C0_DIRECT_SLM,True,129,29,3119.64
V2C-0698,C0_DIRECT_SLM,True,159,33,3125.64
V2C-0700,C0_DIRECT_SLM,True,156,128,3125.64
V2C-0701,C0_DIRECT_SLM,True,129,29,3125.64
V2C-0708,C0_DIRECT_SLM,True,156,104,3125.64
V2C-0714,C0_DIRECT_SLM,True,159,31,3125.64
V2C-0717,C0_DIRECT_SLM,True,129,97,3125.64
V2C-0718,C0_DIRECT_SLM,True,159,31,3125.64
V2C-0722,C0_DIRECT_SLM,True,159,128,3125.64
V2C-0729,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0735,C0_DIRECT_SLM,True,131,116,3125.64
V2C-0738,C0_DIRECT_SLM,True,159,33,3125.64
V2C-0744,C0_DIRECT_SLM,True,156,51,3125.64
V2C-0745,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0757,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0761,C0_DIRECT_SLM,True,129,29,3125.64
V2C-0767,C0_DIRECT_SLM,True,131,123,3125.64
V2C-0772,C0_DIRECT_SLM,True,156,51,3119.64
V2C-0773,C0_DIRECT_SLM,True,129,97,3119.64
V2C-0787,C0_DIRECT_SLM,True,131,99,3119.64
V2C-0790,C0_DIRECT_SLM,True,159,126,3119.64
V2C-0795,C0_DIRECT_SLM,True,131,120,3119.64
V2C-0796,C0_DIRECT_SLM,True,156,31,3119.64
V2C-0797,C0_DIRECT_SLM,True,129,97,3119.64
V2C-0801,C0_DIRECT_SLM,True,129,29,3119.64
V2C-0803,C0_DIRECT_SLM,True,131,91,3125.64
V2C-0811,C0_DIRECT_SLM,True,131,80,3125.64
V2C-0813,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0815,C0_DIRECT_SLM,True,131,120,3125.64
V2C-0827,C0_DIRECT_SLM,True,131,91,3125.64
V2C-0835,C0_DIRECT_SLM,True,131,95,3125.64
V2C-0839,C0_DIRECT_SLM,True,131,91,3125.64
V2C-0842,C0_DIRECT_SLM,True,159,31,3125.64
V2C-0844,C0_DIRECT_SLM,True,156,67,3119.64
V2C-0847,C0_DIRECT_SLM,True,131,99,3119.64
V2C-0850,C0_DIRECT_SLM,True,159,126,3119.64
V2C-0851,C0_DIRECT_SLM,True,131,80,3119.64
V2C-0859,C0_DIRECT_SLM,True,131,89,3119.64
V2C-0862,C0_DIRECT_SLM,True,159,126,3119.64
V2C-0863,C0_DIRECT_SLM,True,131,100,3119.64
V2C-0867,C0_DIRECT_SLM,True,131,99,3119.64
V2C-0881,C0_DIRECT_SLM,True,129,29,3125.64
V2C-0886,C0_DIRECT_SLM,True,159,126,3125.64
V2C-0900,C0_DIRECT_SLM,True,156,125,3125.64
V2C-0901,C0_DIRECT_SLM,True,129,94,3125.64
V2C-0902,C0_DIRECT_SLM,True,159,128,3125.64
V2C-0903,C0_DIRECT_SLM,True,131,91,3125.64
V2C-0904,C0_DIRECT_SLM,True,156,99,3125.64
V2C-0907,C0_DIRECT_SLM,True,131,91,3125.64
V2C-0908,C0_DIRECT_SLM,True,156,82,3125.64
V2C-0909,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0911,C0_DIRECT_SLM,True,131,80,3125.64
V2C-0912,C0_DIRECT_SLM,True,156,126,3125.64
V2C-0913,C0_DIRECT_SLM,True,129,93,3125.64
V2C-0914,C0_DIRECT_SLM,True,159,31,3125.64
V2C-0915,C0_DIRECT_SLM,True,131,89,3125.64
V2C-0916,C0_DIRECT_SLM,True,156,109,3125.64
V2C-0917,C0_DIRECT_SLM,True,129,97,3125.64
V2C-0918,C0_DIRECT_SLM,True,159,31,3125.64
V2C-0919,C0_DIRECT_SLM,True,131,90,3125.64
V2C-0921,C0_DIRECT_SLM,True,129,29,3125.64
V2C-0922,C0_DIRECT_SLM,True,159,128,3125.64
V2C-0923,C0_DIRECT_SLM,True,131,91,3125.64
V2C-0925,C0_DIRECT_SLM,True,129,127,3125.64
V2C-0926,C0_DIRECT_SLM,True,159,126,3125.64
V2C-0927,C0_DIRECT_SLM,True,131,32,3125.64
V2C-0928,C0_DIRECT_SLM,True,156,51,3125.64
V2C-0929,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0930,C0_DIRECT_SLM,True,159,126,3125.64
V2C-0931,C0_DIRECT_SLM,True,131,86,3125.64
V2C-0932,C0_DIRECT_SLM,True,156,51,3125.64
V2C-0935,C0_DIRECT_SLM,True,131,95,3125.64
V2C-0936,C0_DIRECT_SLM,True,156,31,3125.64
V2C-0937,C0_DIRECT_SLM,True,129,97,3125.64
V2C-0938,C0_DIRECT_SLM,True,159,33,3125.64
V2C-0940,C0_DIRECT_SLM,True,156,125,3125.64
V2C-0941,C0_DIRECT_SLM,True,129,29,3125.64
V2C-0942,C0_DIRECT_SLM,True,159,128,3125.64
V2C-0944,C0_DIRECT_SLM,True,156,115,3125.64
V2C-0945,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0947,C0_DIRECT_SLM,True,131,99,3125.64
V2C-0949,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0950,C0_DIRECT_SLM,True,159,126,3125.64
V2C-0953,C0_DIRECT_SLM,True,129,97,3125.64
V2C-0954,C0_DIRECT_SLM,True,159,31,3125.64
V2C-0955,C0_DIRECT_SLM,True,131,95,3125.64
V2C-0957,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0958,C0_DIRECT_SLM,True,159,31,3125.64
V2C-0960,C0_DIRECT_SLM,True,156,126,3125.64
V2C-0961,C0_DIRECT_SLM,True,129,29,3125.64
V2C-0965,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0966,C0_DIRECT_SLM,True,159,126,3125.64
V2C-0969,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0970,C0_DIRECT_SLM,True,159,128,3125.64
V2C-0972,C0_DIRECT_SLM,True,156,51,3125.64
V2C-0973,C0_DIRECT_SLM,True,129,97,3125.64
V2C-0974,C0_DIRECT_SLM,True,159,31,3125.64
V2C-0976,C0_DIRECT_SLM,True,156,31,3125.64
V2C-0977,C0_DIRECT_SLM,True,129,97,3125.64
V2C-0978,C0_DIRECT_SLM,True,159,33,3125.64
V2C-0979,C0_DIRECT_SLM,True,131,89,3125.64
V2C-0980,C0_DIRECT_SLM,True,156,126,3125.64
V2C-0981,C0_DIRECT_SLM,True,129,28,3125.64
V2C-0982,C0_DIRECT_SLM,True,159,128,3125.64
V2C-0988,C0_DIRECT_SLM,True,156,51,3125.64
V2C-0989,C0_DIRECT_SLM,True,129,128,3125.64
V2C-0990,C0_DIRECT_SLM,True,159,128,3125.64
V2C-0991,C0_DIRECT_SLM,True,131,80,3125.64
V2C-0994,C0_DIRECT_SLM,True,159,31,3125.64
V2C-0996,C0_DIRECT_SLM,True,156,109,3125.64
V2C-0999,C0_DIRECT_SLM,True,131,89,3125.64
V2C-1000,C0_DIRECT_SLM,True,127,21,3125.64
V2C-1001,C0_DIRECT_SLM,True,119,108,3125.64
V2C-1002,C0_DIRECT_SLM,True,130,128,3038.631
V2C-1003,C0_DIRECT_SLM,True,121,128,3038.631
V2C-1010,C0_DIRECT_SLM,True,130,125,3038.631
V2C-1011,C0_DIRECT_SLM,True,121,128,3038.631
V2C-1012,C0_DIRECT_SLM,True,127,21,3038.631
V2C-1013,C0_DIRECT_SLM,True,119,24,3038.631
V2C-1014,C0_DIRECT_SLM,True,130,128,3038.631
V2C-1015,C0_DIRECT_SLM,True,121,128,3038.631
V2C-1016,C0_DIRECT_SLM,True,127,21,3038.631
V2C-1017,C0_DIRECT_SLM,True,119,24,3038.631
V2C-1019,C0_DIRECT_SLM,True,121,118,3038.631
V2C-1020,C0_DIRECT_SLM,True,127,21,3038.631
V2C-1022,C0_DIRECT_SLM,True,130,128,3038.631
V2C-1024,C0_DIRECT_SLM,True,127,21,3038.631
V2C-1025,C0_DIRECT_SLM,True,119,128,3038.631
V2C-1026,C0_DIRECT_SLM,True,130,128,3038.631
V2C-1028,C0_DIRECT_SLM,True,127,21,3038.631
V2C-1030,C0_DIRECT_SLM,True,130,128,3038.631
V2C-1032,C0_DIRECT_SLM,True,127,21,3038.631
V2C-1033,C0_DIRECT_SLM,True,119,24,3038.631
V2C-1035,C0_DIRECT_SLM,True,121,128,3038.631
V2C-1036,C0_DIRECT_SLM,True,127,21,3038.631
V2C-1037,C0_DIRECT_SLM,True,119,24,3038.631
V2C-1039,C0_DIRECT_SLM,True,121,128,3038.631
V2C-1040,C0_DIRECT_SLM,True,127,21,3080.634
V2C-1043,C0_DIRECT_SLM,True,121,91,3080.634
V2C-1045,C0_DIRECT_SLM,True,119,111,3080.634
V2C-1046,C0_DIRECT_SLM,True,130,128,3080.634
V2C-1047,C0_DIRECT_SLM,True,121,128,3080.634
V2C-1049,C0_DIRECT_SLM,True,119,24,3080.634
V2C-1050,C0_DIRECT_SLM,True,144,128,3080.634
V2C-1055,C0_DIRECT_SLM,True,125,20,3080.634
V2C-1057,C0_DIRECT_SLM,True,125,28,3080.634
V2C-1061,C0_DIRECT_SLM,True,125,28,3080.634
V2C-1065,C0_DIRECT_SLM,True,125,20,3080.634
V2C-1070,C0_DIRECT_SLM,True,144,128,3080.634
V2C-1074,C0_DIRECT_SLM,True,144,128,3080.634
V2C-1076,C0_DIRECT_SLM,True,144,128,3080.634
V2C-1077,C0_DIRECT_SLM,True,125,28,3080.634
V2C-1079,C0_DIRECT_SLM,True,125,28,3080.634
V2C-1080,C0_DIRECT_SLM,True,144,128,3080.634
V2C-1082,C0_DIRECT_SLM,True,144,128,3080.634
V2C-1087,C0_DIRECT_SLM,True,125,28,3080.634
V2C-1088,C0_DIRECT_SLM,True,144,128,3080.634
V2C-1091,C0_DIRECT_SLM,True,125,28,3080.634
V2C-1093,C0_DIRECT_SLM,True,125,28,3080.634
V2C-1095,C0_DIRECT_SLM,True,125,28,3080.634
V2C-1096,C0_DIRECT_SLM,True,144,128,3080.634
V2C-1104,C0_DIRECT_SLM,True,141,127,3080.634
V2C-1107,C0_DIRECT_SLM,True,129,128,3080.634
V2C-1109,C0_DIRECT_SLM,True,127,123,3080.634
V2C-1110,C0_DIRECT_SLM,True,144,128,3080.634
V2C-1115,C0_DIRECT_SLM,True,129,128,3080.634
V2C-1116,C0_DIRECT_SLM,True,141,128,3080.634
V2C-1118,C0_DIRECT_SLM,True,144,128,3080.634
V2C-1119,C0_DIRECT_SLM,True,129,128,3080.634
V2C-1120,C0_DIRECT_SLM,True,141,128,3080.634
V2C-1123,C0_DIRECT_SLM,True,129,128,3080.634
V2C-1127,C0_DIRECT_SLM,True,129,128,3080.634
V2C-1128,C0_DIRECT_SLM,True,141,127,3080.634
V2C-1130,C0_DIRECT_SLM,True,144,128,3080.634
V2C-1133,C0_DIRECT_SLM,True,127,115,3080.634
V2C-1139,C0_DIRECT_SLM,True,129,128,3080.634
V2C-1141,C0_DIRECT_SLM,True,127,128,3080.634
V2C-1154,C0_DIRECT_SLM,True,159,90,3125.64
V2C-1155,C0_DIRECT_SLM,True,131,95,3125.64
V2C-1156,C0_DIRECT_SLM,True,156,51,3125.64
V2C-1158,C0_DIRECT_SLM,True,159,31,3125.64
V2C-1160,C0_DIRECT_SLM,True,156,128,3125.64
V2C-1162,C0_DIRECT_SLM,True,159,34,3125.64
V2C-1163,C0_DIRECT_SLM,True,131,99,3125.64
V2C-1164,C0_DIRECT_SLM,True,156,82,3125.64
V2C-1171,C0_DIRECT_SLM,True,131,80,3125.64
V2C-1173,C0_DIRECT_SLM,True,129,29,3125.64
V2C-1175,C0_DIRECT_SLM,True,131,95,3125.64
V2C-1178,C0_DIRECT_SLM,True,159,33,3125.64
V2C-1187,C0_DIRECT_SLM,True,131,128,3125.64
V2C-1190,C0_DIRECT_SLM,True,159,126,3125.64
V2C-1194,C0_DIRECT_SLM,True,159,31,3125.64
V2C-1199,C0_DIRECT_SLM,True,131,89,3125.64
EXT-ADVERSARIAL-0002,C1_NAIVE_RAG,True,147,128,4176.917
EXT-ADVERSARIAL-0003,C1_NAIVE_RAG,True,169,128,4176.917
EXT-ADVERSARIAL-0005,C1_NAIVE_RAG,True,191,111,4176.917
EXT-ADVERSARIAL-0014,C1_NAIVE_RAG,True,147,35,4176.917
EXT-ADVERSARIAL-0015,C1_NAIVE_RAG,True,191,128,4176.917
EXT-ADVERSARIAL-0018,C1_NAIVE_RAG,True,150,128,4176.917
EXT-ADVERSARIAL-0021,C1_NAIVE_RAG,True,164,128,4176.917
EXT-ADVERSARIAL-0025,C1_NAIVE_RAG,True,188,107,4176.917
EXT-ADVERSARIAL-0026,C1_NAIVE_RAG,True,143,128,4176.917
EXT-ADVERSARIAL-0028,C1_NAIVE_RAG,True,147,104,4176.917
EXT-ADVERSARIAL-0029,C1_NAIVE_RAG,True,177,128,4176.917
EXT-ADVERSARIAL-0031,C1_NAIVE_RAG,True,162,128,4176.917
EXT-ADVERSARIAL-0032,C1_NAIVE_RAG,True,147,128,4176.917
EXT-ADVERSARIAL-0034,C1_NAIVE_RAG,True,151,128,4176.917
EXT-ADVERSARIAL-0039,C1_NAIVE_RAG,True,167,128,4176.917
EXT-ADVERSARIAL-0044,C1_NAIVE_RAG,True,147,35,4176.917
EXT-ADVERSARIAL-0050,C1_NAIVE_RAG,True,148,128,4176.917
EXT-ADVERSARIAL-0051,C1_NAIVE_RAG,True,162,128,4176.917
EXT-ADVERSARIAL-0056,C1_NAIVE_RAG,True,142,128,4176.917
EXT-ADVERSARIAL-0058,C1_NAIVE_RAG,True,151,128,4176.917
EXT-ADVERSARIAL-0061,C1_NAIVE_RAG,True,164,128,4176.917
EXT-ADVERSARIAL-0063,C1_NAIVE_RAG,True,169,127,4176.917
EXT-ADVERSARIAL-0071,C1_NAIVE_RAG,True,162,128,4176.917
EXT-ADVERSARIAL-0073,C1_NAIVE_RAG,True,181,79,4176.917
EXT-ADVERSARIAL-0076,C1_NAIVE_RAG,True,139,128,4176.917
EXT-ADVERSARIAL-0078,C1_NAIVE_RAG,True,148,128,4176.917
EXT-ADVERSARIAL-0082,C1_NAIVE_RAG,True,151,128,4176.917
EXT-ADVERSARIAL-0084,C1_NAIVE_RAG,True,150,128,4176.917
EXT-ADVERSARIAL-0085,C1_NAIVE_RAG,True,191,111,4176.917
EXT-ADVERSARIAL-0089,C1_NAIVE_RAG,True,177,128,4176.917
EXT-ADVERSARIAL-0093,C1_NAIVE_RAG,True,171,128,4176.917
EXT-ADVERSARIAL-0095,C1_NAIVE_RAG,True,191,128,4176.917
EXT-ADVERSARIAL-0097,C1_NAIVE_RAG,True,181,128,4116.909
EXT-ADVERSARIAL-0098,C1_NAIVE_RAG,True,147,128,4116.909
EXT-AMBIGUOUS-0003,C1_NAIVE_RAG,True,149,59,4116.909
EXT-AMBIGUOUS-0004,C1_NAIVE_RAG,True,129,128,4116.909
EXT-AMBIGUOUS-0014,C1_NAIVE_RAG,True,129,128,4116.909
EXT-AMBIGUOUS-0015,C1_NAIVE_RAG,True,149,59,4116.909
EXT-AMBIGUOUS-0024,C1_NAIVE_RAG,True,129,128,4116.909
EXT-AMBIGUOUS-0026,C1_NAIVE_RAG,True,129,128,4116.909
EXT-AMBIGUOUS-0028,C1_NAIVE_RAG,True,129,128,4116.909
EXT-AMBIGUOUS-0033,C1_NAIVE_RAG,True,149,59,4116.909
EXT-AMBIGUOUS-0035,C1_NAIVE_RAG,True,149,59,4116.909
EXT-AMBIGUOUS-0039,C1_NAIVE_RAG,True,149,59,4116.909
EXT-AMBIGUOUS-0041,C1_NAIVE_RAG,True,149,59,4116.909
EXT-AMBIGUOUS-0044,C1_NAIVE_RAG,True,129,128,4116.909
EXT-AMBIGUOUS-0049,C1_NAIVE_RAG,True,149,59,4116.909
EXT-AMBIGUOUS-0050,C1_NAIVE_RAG,True,129,128,4116.909
EXT-INVALID_ENTITY-0004,C1_NAIVE_RAG,True,147,97,4098.908
EXT-INVALID_ENTITY-0006,C1_NAIVE_RAG,True,137,31,4098.908
EXT-INVALID_ENTITY-0009,C1_NAIVE_RAG,True,156,113,4098.908
EXT-INVALID_ENTITY-0011,C1_NAIVE_RAG,True,149,128,4098.908
EXT-INVALID_ENTITY-0013,C1_NAIVE_RAG,True,173,128,4098.908
EXT-INVALID_ENTITY-0022,C1_NAIVE_RAG,True,145,35,4098.908
EXT-INVALID_ENTITY-0026,C1_NAIVE_RAG,True,139,31,4098.908
EXT-INVALID_ENTITY-0033,C1_NAIVE_RAG,True,156,128,4098.908
EXT-INVALID_ENTITY-0034,C1_NAIVE_RAG,True,147,97,4098.908
EXT-INVALID_ENTITY-0035,C1_NAIVE_RAG,True,178,128,4098.908
EXT-INVALID_ENTITY-0036,C1_NAIVE_RAG,True,136,123,4098.908
EXT-INVALID_ENTITY-0037,C1_NAIVE_RAG,True,173,117,4098.908
EXT-INVALID_ENTITY-0038,C1_NAIVE_RAG,True,142,128,4098.908
EXT-INVALID_ENTITY-0039,C1_NAIVE_RAG,True,156,113,4098.908
EXT-INVALID_ENTITY-0040,C1_NAIVE_RAG,True,145,128,4098.908
EXT-INVALID_ENTITY-0042,C1_NAIVE_RAG,True,146,35,4098.908
EXT-INVALID_ENTITY-0043,C1_NAIVE_RAG,True,171,128,4110.908
EXT-INVALID_ENTITY-0045,C1_NAIVE_RAG,True,180,114,4110.908
EXT-INVALID_ENTITY-0047,C1_NAIVE_RAG,True,170,128,4110.908
EXT-INVALID_ENTITY-0050,C1_NAIVE_RAG,True,145,128,4110.908
EXT-INVALID_ENTITY-0053,C1_NAIVE_RAG,True,171,128,4110.908
EXT-INVALID_ENTITY-0054,C1_NAIVE_RAG,True,146,128,4110.908
EXT-INVALID_ENTITY-0065,C1_NAIVE_RAG,True,177,128,4110.908
EXT-INVALID_ENTITY-0066,C1_NAIVE_RAG,True,139,31,4110.908
EXT-INVALID_ENTITY-0069,C1_NAIVE_RAG,True,156,113,4110.908
EXT-INVALID_ENTITY-0070,C1_NAIVE_RAG,True,143,128,4110.908
EXT-INVALID_ENTITY-0073,C1_NAIVE_RAG,True,170,128,4110.908
EXT-INVALID_ENTITY-0077,C1_NAIVE_RAG,True,171,128,4110.908
EXT-INVALID_ENTITY-0078,C1_NAIVE_RAG,True,145,128,4110.908
EXT-INVALID_ENTITY-0079,C1_NAIVE_RAG,True,170,128,4110.908
EXT-INVALID_ENTITY-0080,C1_NAIVE_RAG,True,145,128,4110.908
EXT-INVALID_ENTITY-0083,C1_NAIVE_RAG,True,168,128,4110.908
EXT-INVALID_ENTITY-0084,C1_NAIVE_RAG,True,146,128,4104.908
EXT-INVALID_ENTITY-0086,C1_NAIVE_RAG,True,137,31,4104.908
EXT-INVALID_ENTITY-0093,C1_NAIVE_RAG,True,159,128,4104.908
EXT-INVALID_ENTITY-0098,C1_NAIVE_RAG,True,144,92,4104.908
EXT-NUMERIC_PROVENANCE-0008,C1_NAIVE_RAG,True,142,128,4104.908
EXT-NUMERIC_PROVENANCE-0009,C1_NAIVE_RAG,True,155,128,4104.908
EXT-NUMERIC_PROVENANCE-0012,C1_NAIVE_RAG,True,143,128,4104.908
EXT-NUMERIC_PROVENANCE-0013,C1_NAIVE_RAG,True,173,128,4104.908
EXT-NUMERIC_PROVENANCE-0015,C1_NAIVE_RAG,True,179,90,4104.908
EXT-NUMERIC_PROVENANCE-0016,C1_NAIVE_RAG,True,138,27,4104.908
EXT-NUMERIC_PROVENANCE-0017,C1_NAIVE_RAG,True,166,124,4104.908
EXT-NUMERIC_PROVENANCE-0018,C1_NAIVE_RAG,True,146,128,4104.908
EXT-NUMERIC_PROVENANCE-0019,C1_NAIVE_RAG,True,169,128,4104.908
EXT-NUMERIC_PROVENANCE-0020,C1_NAIVE_RAG,True,142,128,4104.908
EXT-NUMERIC_PROVENANCE-0021,C1_NAIVE_RAG,True,152,32,4104.908
EXT-NUMERIC_PROVENANCE-0029,C1_NAIVE_RAG,True,166,123,4104.908
EXT-NUMERIC_PROVENANCE-0031,C1_NAIVE_RAG,True,150,128,4092.906
EXT-NUMERIC_PROVENANCE-0033,C1_NAIVE_RAG,True,155,128,4092.906
EXT-NUMERIC_PROVENANCE-0035,C1_NAIVE_RAG,True,177,96,4092.906
EXT-NUMERIC_PROVENANCE-0038,C1_NAIVE_RAG,True,141,114,4092.906
EXT-NUMERIC_PROVENANCE-0039,C1_NAIVE_RAG,True,155,128,4092.906
EXT-NUMERIC_PROVENANCE-0047,C1_NAIVE_RAG,True,169,128,4092.906
EXT-PAIR-0001-KO,C1_NAIVE_RAG,True,148,128,4092.906
EXT-PAIR-0004-EN,C1_NAIVE_RAG,True,147,95,4092.906
EXT-PAIR-0004-KO,C1_NAIVE_RAG,True,173,128,4092.906
EXT-PAIR-0007-EN,C1_NAIVE_RAG,True,144,35,4092.906
EXT-PAIR-0009-EN,C1_NAIVE_RAG,True,145,34,4092.906
EXT-PAIR-0010-EN,C1_NAIVE_RAG,True,142,128,4092.906
EXT-PAIR-0013-EN,C1_NAIVE_RAG,True,147,95,4092.906
EXT-PAIR-0013-KO,C1_NAIVE_RAG,True,173,128,4092.906
EXT-PAIR-0021-KO,C1_NAIVE_RAG,True,152,32,4092.906
EXT-PAIR-0026-EN,C1_NAIVE_RAG,True,136,128,4092.906
EXT-PAIR-0026-KO,C1_NAIVE_RAG,True,149,128,4104.908
EXT-PAIR-0027-KO,C1_NAIVE_RAG,True,158,128,4104.908
EXT-PAIR-0029-KO,C1_NAIVE_RAG,True,167,118,4104.908
EXT-PAIR-0030-EN,C1_NAIVE_RAG,True,145,128,4104.908
EXT-PAIR-0034-EN,C1_NAIVE_RAG,True,147,128,4104.908
EXT-PAIR-0035-KO,C1_NAIVE_RAG,True,179,90,4104.908
EXT-PAIR-0039-KO,C1_NAIVE_RAG,True,158,128,4104.908
EXT-PAIR-0040-EN,C1_NAIVE_RAG,True,143,128,4104.908
EXT-PAIR-0041-EN,C1_NAIVE_RAG,True,138,29,4104.908
EXT-PAIR-0043-KO,C1_NAIVE_RAG,True,173,128,4104.908
EXT-PAIR-0047-KO,C1_NAIVE_RAG,True,167,128,4104.908
EXT-PAIR-0048-EN,C1_NAIVE_RAG,True,143,31,4104.908
EXT-PAIR-0049-KO,C1_NAIVE_RAG,True,169,128,4104.908
EXT-PAIR-0055-EN,C1_NAIVE_RAG,True,142,128,4104.908
EXT-PAIR-0056-EN,C1_NAIVE_RAG,True,136,31,4104.908
EXT-PAIR-0063-KO,C1_NAIVE_RAG,True,155,128,4104.908
EXT-PAIR-0064-EN,C1_NAIVE_RAG,True,147,95,4098.908
EXT-PAIR-0072-EN,C1_NAIVE_RAG,True,144,128,4098.908
EXT-PAIR-0073-KO,C1_NAIVE_RAG,True,169,99,4098.908
EXT-PAIR-0078-KO,C1_NAIVE_RAG,True,159,128,4098.908
EXT-PAIR-0080-EN,C1_NAIVE_RAG,True,143,128,4098.908
EXT-PAIR-0080-KO,C1_NAIVE_RAG,True,178,128,4098.908
EXT-PAIR-0082-EN,C1_NAIVE_RAG,True,144,35,4098.908
EXT-PAIR-0083-KO,C1_NAIVE_RAG,True,170,128,4098.908
EXT-PAIR-0085-EN,C1_NAIVE_RAG,True,144,128,4098.908
EXT-PAIR-0088-EN,C1_NAIVE_RAG,True,144,32,4098.908
EXT-PAIR-0089-EN,C1_NAIVE_RAG,True,140,128,4098.908
EXT-PAIR-0091-EN,C1_NAIVE_RAG,True,139,33,4098.908
EXT-PAIR-0091-KO,C1_NAIVE_RAG,True,152,128,4098.908
EXT-PAIR-0094-EN,C1_NAIVE_RAG,True,147,95,4098.908
EXT-PAIR-0096-EN,C1_NAIVE_RAG,True,136,31,4098.908
EXT-PAIR-0099-KO,C1_NAIVE_RAG,True,158,128,4098.908
EXT-PAIR-0104-KO,C1_NAIVE_RAG,True,167,128,4110.908
EXT-PAIR-0109-KO,C1_NAIVE_RAG,True,169,128,4110.908
EXT-PAIR-0115-KO,C1_NAIVE_RAG,True,179,90,4110.908
EXT-PAIR-0116-KO,C1_NAIVE_RAG,True,151,128,4110.908
EXT-PAIR-0117-EN,C1_NAIVE_RAG,True,145,128,4110.908
EXT-PAIR-0121-EN,C1_NAIVE_RAG,True,135,128,4110.908
EXT-PAIR-0128-KO,C1_NAIVE_RAG,True,167,128,4110.908
EXT-PAIR-0136-KO,C1_NAIVE_RAG,True,149,128,4110.908
EXT-PAIR-0140-EN,C1_NAIVE_RAG,True,145,128,4110.908
EXT-PAIR-0140-KO,C1_NAIVE_RAG,True,180,96,4110.908
EXT-PAIR-0143-EN,C1_NAIVE_RAG,True,139,128,4110.908
EXT-PAIR-0144-EN,C1_NAIVE_RAG,True,146,128,4110.908
EXT-PAIR-0146-EN,C1_NAIVE_RAG,True,136,128,4110.908
EXT-PAIR-0148-EN,C1_NAIVE_RAG,True,146,36,4110.908
